user_id,amount,device,location,transaction_hour,isFraud,Transaction Amount,Transaction Frequency,Time Since Last Transaction,Device Fingerprinting,Geo-Location Flags,Location-Inconsistent Transactions,Recipient Verification Status,Recipient Blacklist Status,VPN or Proxy Usage,Merchant Category Mismatch,Account Age,User Daily Limit Exceeded,Recent High-Value Transaction Flags,Past Fraudulent Behavior Flags,Normalized Transaction Amount,Fraud Complaints Count,Label
user_513,22.31,android,tashkent,4,0,22.31,10,992.69,ca3e5cdd4885,0,0,1,0,0,0,223,0,0,0,0.0074,1,0
user_006,238.38,android,bukhara,8,0,238.38,1,108.93,7071c2a6df5e,0,0,1,0,0,0,3165,0,0,0,0.0912,0,0
user_174,71.47,chrome,fergana,13,0,71.47,6,755.17,cb8ca7f1fd1c,0,0,1,0,0,0,3532,0,0,0,0.0265,1,0
user_290,87.69,ios,foreign_ip,19,0,87.69,6,605.84,2992d0c4ccbd,0,0,1,0,0,0,2992,0,0,0,0.0327,0,0
user_493,16.94,ios,bukhara,3,0,16.94,6,773.75,b2a048b4fc7d,0,0,1,0,0,0,1303,0,1,0,0.0053,1,0
user_068,19.04,ios,tashkent,11,0,19.04,12,1242.92,2e3dd0529aa0,0,0,1,0,0,0,3479,0,0,0,0.0061,0,0
user_103,205.79,windows,tashkent,10,0,205.79,2,97.13,4a16a848c2bd,0,0,1,0,0,1,2367,0,0,0,0.0786,0,0
user_044,179.2,chrome,bukhara,12,0,179.2,8,1106.71,6efd15d8af21,0,0,1,0,0,0,2512,0,0,0,0.0682,0,0
user_416,148.85,android,samarkand,11,0,148.85,14,970.34,b8aa2b8bfc5c,0,0,1,0,0,0,2623,0,0,1,0.0565,1,0
user_048,22.66,android,samarkand,11,1,22.66,17,25.64,f6523fb98206,1,0,0,0,0,0,86,0,0,1,0.0075,2,1
user_147,54.0,android,almaty,13,0,54.0,5,1065.2,8f0a2a6c2506,0,0,1,0,0,0,3198,0,0,0,0.0197,0,0
user_356,52.76,ios,samarkand,1,0,52.76,2,729.88,f0869e4fadb4,0,0,0,0,0,0,2472,0,0,0,0.0192,0,0
user_318,112.27,safari,almaty,6,0,112.27,4,708.24,6dac1d48db20,1,0,1,0,0,0,1914,0,0,0,0.0423,0,0
user_392,28.68,ios,tashkent,4,0,28.68,12,711.13,43bc321c7e92,1,0,0,0,0,0,1882,0,0,0,0.0099,1,0
user_121,77.24,android,samarkand,16,0,77.24,9,1368.42,60531da4f6bb,0,1,1,0,0,0,2953,0,0,0,0.0287,1,0
user_127,21.82,chrome,bukhara,19,0,21.82,9,1361.55,c154752846f7,0,0,1,0,0,0,3306,0,0,0,0.0072,0,0
user_452,72.41,android,fergana,14,0,72.41,6,1318.19,cf9e7360bc23,0,1,1,0,0,0,892,0,0,0,0.0268,1,0
user_140,50.9,ios,tashkent,18,0,50.9,11,1280.31,bce77232ae3f,0,0,1,0,0,0,1498,0,1,0,0.0185,0,0
user_329,24.98,safari,istanbul,21,0,24.98,9,83.0,3aa50b2f4808,0,0,1,0,0,0,1921,0,0,0,0.0084,0,0
user_073,13.48,ios,almaty,7,0,13.48,4,594.84,876cd17f9590,0,0,0,0,0,0,2919,0,0,0,0.004,1,0
user_427,57.64,safari,samarkand,15,0,57.64,11,1291.78,fe89a858cd94,1,0,1,0,0,0,336,0,0,0,0.0211,1,0
user_384,89.1,ios,tashkent,0,0,89.1,1,1094.73,212a9800a61f,0,0,1,0,0,0,3222,0,0,0,0.0333,1,0
user_351,26.58,windows,almaty,4,0,26.58,2,673.89,9ee592159e7a,0,0,1,0,0,0,319,0,0,0,0.009,1,0
user_018,38.64,chrome,fergana,20,0,38.64,13,1120.29,5bb27d89092c,0,0,1,0,0,0,722,0,0,0,0.0137,0,0
user_429,64.23,windows,bukhara,6,0,64.23,1,323.54,48ee0b7767e8,0,0,1,0,0,0,3161,0,0,0,0.0236,1,0
user_248,47.37,ios,tashkent,8,0,47.37,8,875.72,5d42468b9d1c,0,0,0,0,0,0,933,0,0,0,0.0171,0,0
user_573,57.6,windows,tashkent,5,0,57.6,9,781.53,ec527b9dbbb1,0,0,1,0,0,0,2343,0,0,0,0.0211,0,0
user_030,199.72,safari,almaty,5,0,199.72,10,838.7,d4307233a91e,0,0,1,0,0,0,1898,0,1,0,0.0762,1,0
user_243,20.74,android,tashkent,16,0,20.74,12,1047.73,f9dea40bb821,1,0,1,0,0,0,962,0,0,0,0.0068,0,0
user_172,121.09,ios,tashkent,12,0,121.09,6,1369.22,a9d4b9859b68,0,0,1,0,0,0,2213,0,0,0,0.0457,0,0
user_033,86.69,android,samarkand,9,0,86.69,2,402.26,ce96bc8e1d7f,0,0,1,0,0,0,2371,0,0,1,0.0324,0,0
user_460,30.25,android,fergana,22,0,30.25,6,1098.85,fdd1f5ab2500,0,0,1,0,0,0,582,0,0,0,0.0105,0,0
user_192,11.42,ios,tashkent,23,0,11.42,9,939.65,353c338155d1,0,0,1,0,0,0,877,0,0,0,0.0032,0,0
user_378,539.14,android,samarkand,17,0,539.14,12,1010.15,9fe98565948a,0,0,1,0,0,0,400,0,0,0,0.2079,1,0
user_187,175.3,android,tashkent,19,0,175.3,3,634.78,1cead3a76d64,0,0,1,0,0,0,336,0,0,0,0.0667,1,0
user_488,30.55,windows,tashkent,19,0,30.55,9,1361.86,9793ad3c6c56,0,0,1,0,0,0,2960,0,0,0,0.0106,0,0
user_307,57.9,android,tashkent,13,0,57.9,2,706.32,bcabcf19bf49,0,0,1,0,0,0,3153,0,0,0,0.0212,1,0
user_427,37.32,safari,samarkand,21,0,37.32,11,201.44,ac2ff7fa036a,0,0,1,0,0,0,1003,0,0,0,0.0132,1,0
user_312,59.1,safari,dubai,20,0,59.1,5,989.78,0cdbdd411552,0,0,1,0,0,1,1100,1,0,0,0.0217,1,0
user_006,58.97,android,bukhara,11,0,58.97,11,211.71,327476f1a723,0,0,1,0,0,0,1531,0,0,1,0.0216,0,0
user_341,21.26,safari,tashkent,23,0,21.26,2,484.97,fdc440f9d3f4,0,0,1,0,0,0,577,0,0,0,0.007,0,0
user_005,68.61,windows,tashkent,7,0,68.61,7,351.49,0eaa1745c60b,0,0,1,0,0,0,1733,0,1,0,0.0253,0,0
user_286,100.75,linux,samarkand,6,0,100.75,11,789.9,ad560846417f,0,0,1,0,0,0,3515,0,0,0,0.0378,1,0
user_073,6.68,ios,almaty,18,0,6.68,10,519.98,a6a4a40b4703,0,0,1,0,0,0,2094,0,1,0,0.0013,1,0
user_250,172.61,ios,tashkent,7,0,172.61,9,255.39,e2852675faf0,0,0,1,0,0,0,2727,0,0,0,0.0657,0,0
user_298,26.15,chrome,istanbul,2,0,26.15,7,1145.05,cb7bb8e49a9a,0,0,1,0,0,0,2026,0,0,0,0.0089,1,0
user_490,19.34,ios,dubai,4,0,19.34,12,690.57,f91fbafb0fb2,1,0,1,0,0,0,2586,0,0,0,0.0062,1,0
user_579,39.09,windows,samarkand,18,0,39.09,5,670.77,6f0e34efbb09,0,0,1,0,0,0,3477,0,0,0,0.0139,1,0
user_330,69.49,android,tashkent,1,0,69.49,4,1279.77,6ea9ae47af55,0,0,1,0,0,0,1572,0,0,0,0.0257,1,0
user_210,26.58,chrome,tashkent,20,0,26.58,12,789.74,f895a22e0d71,0,0,1,0,0,0,834,0,0,0,0.009,1,0
user_123,64.0,chrome,almaty,19,0,64.0,4,1030.95,538ea6429ecf,0,0,1,0,0,0,3525,0,0,0,0.0236,1,0
user_016,69.62,android,istanbul,14,1,69.62,25,25.02,e512a36ed556,1,1,0,1,1,1,155,1,1,1,0.0257,3,1
user_478,406.74,windows,foreign_ip,2,1,406.74,27,20.39,27bdd989104b,1,1,0,1,1,1,66,1,1,1,0.1565,10,1
user_562,63.51,android,tashkent,5,0,63.51,10,1054.24,855988e2857e,0,0,1,0,1,0,1217,0,0,0,0.0234,1,0
user_376,25.17,safari,samarkand,21,0,25.17,13,448.03,58b1b08f766f,0,0,1,0,0,0,2541,0,0,0,0.0085,0,0
user_508,27.96,windows,tashkent,2,0,27.96,10,1000.83,735d6b01a7a9,0,0,1,0,0,0,2330,0,0,0,0.0096,1,0
user_353,229.54,android,tashkent,20,0,229.54,14,831.96,082f0250da75,0,1,1,0,0,1,1286,0,0,0,0.0878,1,0
user_084,59.14,emulator,dubai,3,0,59.14,10,642.21,523f17451db3,0,0,1,0,0,0,2630,0,0,0,0.0217,1,0
user_439,25.19,safari,istanbul,17,0,25.19,10,1035.29,258f8661f1d1,0,0,1,0,0,0,217,0,0,0,0.0085,0,0
user_158,66.18,ios,tashkent,22,0,66.18,10,476.84,f760dcb86913,1,0,1,0,0,0,755,0,0,0,0.0244,1,0
user_157,70.99,ios,foreign_ip,21,0,70.99,1,1037.45,384ee5654c7d,0,0,1,0,0,0,1762,0,0,0,0.0263,1,0
user_138,26.53,ios,tashkent,19,0,26.53,5,807.07,a5b5d1c4c459,0,0,1,0,0,0,247,0,0,0,0.009,0,0
user_068,19.96,ios,tashkent,11,0,19.96,14,376.3,2e3dd0529aa0,0,0,1,0,0,0,653,0,0,0,0.0065,1,0
user_449,404.13,ios,fergana,7,0,404.13,2,972.27,2384d2e6a407,0,0,1,0,0,1,1495,0,0,0,0.1555,0,0
user_314,32.29,android,tashkent,8,0,32.29,13,1277.52,bcd35e605fff,0,0,1,0,0,0,2947,0,0,0,0.0113,1,0
user_531,272.17,linux,tashkent,2,0,272.17,11,467.12,b14819b93d76,0,0,1,0,0,0,437,0,0,0,0.1043,0,0
user_329,52.93,safari,istanbul,11,0,52.93,9,1175.39,285925b71263,0,0,1,0,0,0,708,0,0,0,0.0193,1,0
user_224,28.64,android,tashkent,5,0,28.64,7,503.94,2f449efc98c8,0,0,1,0,0,0,1140,0,0,0,0.0098,0,0
user_342,58.83,windows,fergana,6,0,58.83,10,1187.78,96119fa86dea,0,0,1,0,0,1,3150,0,0,0,0.0215,0,0
user_215,341.34,safari,dubai,16,0,341.34,8,102.12,16f41a20462c,0,0,1,0,0,0,3110,0,1,0,0.1311,1,0
user_045,17.02,safari,samarkand,18,0,17.02,6,40.17,f1533e86cfd2,0,0,0,0,0,0,1191,0,0,0,0.0053,0,0
user_069,58.77,windows,bukhara,18,0,58.77,9,189.7,de9b2ee182c3,0,0,1,0,0,0,2653,0,0,0,0.0215,0,0
user_422,20.5,windows,almaty,8,0,20.5,6,1262.26,aaeece17788b,0,0,1,0,0,1,698,0,0,0,0.0067,0,0
user_132,134.18,ios,almaty,5,0,134.18,7,782.55,20316730ac77,0,0,1,0,0,0,644,0,0,0,0.0508,1,0
user_465,68.26,windows,dubai,7,0,68.26,7,867.68,9522deb963d4,1,0,1,0,0,1,2165,0,0,0,0.0252,1,0
user_259,79.99,linux,istanbul,7,1,79.99,16,13.55,21d5247f7b2e,1,1,0,1,1,1,35,1,1,1,0.0298,8,1
user_406,44.26,ios,tashkent,17,0,44.26,11,101.41,400f076646d3,0,0,1,0,0,0,2074,0,0,0,0.0159,1,0
user_452,72.49,android,fergana,18,0,72.49,8,575.82,38ce4a1eee4e,0,0,1,0,0,0,2783,0,0,0,0.0268,0,0
user_120,208.37,ios,dubai,21,0,208.37,13,936.76,c2f7b2748cad,0,0,1,0,0,0,3458,0,0,0,0.0796,0,0
user_357,47.43,windows,tashkent,15,0,47.43,1,600.6,4d07faa3bc57,0,0,1,0,0,0,3379,0,0,0,0.0171,0,0
user_148,34.04,linux,tashkent,18,0,34.04,4,75.3,7e4afd48d3b9,0,0,1,0,0,0,1686,0,0,0,0.0119,1,0
user_228,141.61,android,tashkent,11,0,141.61,7,947.83,c80576c61a48,0,1,0,0,0,0,1282,0,0,0,0.0537,0,0
user_559,41.72,windows,bukhara,7,0,41.72,11,581.88,5f66984f1561,0,0,1,0,0,0,1513,0,0,0,0.0149,1,0
user_142,28.04,windows,dubai,7,0,28.04,8,57.08,540c5f9b3fac,0,0,1,0,0,0,382,0,0,0,0.0096,1,0
user_056,84.8,chrome,fergana,6,0,84.8,7,270.43,75a784e8cb1c,0,0,1,0,0,0,2436,0,0,0,0.0316,1,0
user_177,226.59,windows,tashkent,11,0,226.59,12,336.79,6d95b004af79,1,0,1,0,0,0,2037,0,0,0,0.0866,1,0
user_196,312.0,chrome,samarkand,18,0,312.0,3,749.97,3644c098b34c,0,0,1,1,0,0,1038,0,0,0,0.1198,1,0
user_497,120.54,safari,almaty,6,0,120.54,4,292.79,7e1249560711,0,0,1,0,0,0,3389,0,0,0,0.0455,0,0
user_087,60.27,ios,samarkand,17,0,60.27,12,539.47,0eea53064bb8,0,0,1,0,0,1,1851,0,0,0,0.0221,1,0
user_113,31.41,android,tashkent,0,0,31.41,7,1088.44,4f481aa3e570,0,0,1,0,0,0,3066,0,0,0,0.0109,0,0
user_001,9.27,ios,tashkent,16,0,9.27,8,1168.89,92dd0e8d30c4,0,0,1,0,0,0,184,0,0,0,0.0023,0,0
user_268,25.27,ios,istanbul,6,0,25.27,7,1151.53,172548a18411,0,0,1,0,0,0,1660,0,0,0,0.0085,1,0
user_377,38.55,ios,istanbul,4,0,38.55,6,1010.07,77320a8dbd2d,0,0,1,0,1,0,1213,0,0,0,0.0137,1,0
user_461,44.85,chrome,fergana,8,0,44.85,9,793.96,3baf79b3537f,0,0,1,0,0,1,781,0,0,0,0.0161,1,0
user_424,43.04,ios,samarkand,12,0,43.04,9,806.39,ba7caf81ca80,0,0,1,0,0,0,3532,0,0,0,0.0154,1,0
user_348,46.82,ios,tashkent,19,0,46.82,11,1374.28,29c43b3e6a7f,0,0,1,0,0,0,1954,0,0,0,0.0169,1,0
user_179,219.47,ios,foreign_ip,13,0,219.47,13,1267.79,c3554d48505e,0,0,1,0,0,0,1258,0,0,0,0.0839,0,0
user_006,166.04,android,bukhara,0,0,166.04,7,946.2,f200cd96cf56,0,0,1,0,0,0,810,0,0,0,0.0631,0,0
user_020,14.29,windows,dubai,6,0,14.29,8,690.58,ab185b396c94,0,0,1,0,0,0,1894,0,0,0,0.0043,0,0
user_432,185.65,ios,samarkand,4,0,185.65,6,1057.99,f89bb1fe151b,0,0,1,0,0,0,3372,0,0,0,0.0707,0,0
user_414,43.6,safari,tashkent,22,0,43.6,1,118.43,456d4dbc12e6,0,0,1,0,0,0,209,0,0,0,0.0156,0,0
user_428,49.8,chrome,samarkand,12,0,49.8,1,1361.9,813a57d51920,0,0,0,0,0,0,2237,0,0,0,0.018,0,0
user_406,90.75,ios,bukhara,21,0,90.75,6,802.09,567d19b28b56,0,0,1,0,0,0,1568,0,0,0,0.0339,1,0
user_415,47.89,ios,samarkand,17,0,47.89,2,738.93,ed1966384bff,0,0,1,0,0,0,1829,0,0,0,0.0173,0,0
user_298,124.25,chrome,istanbul,11,0,124.25,14,440.08,437a4db81586,0,0,1,0,0,0,735,0,0,0,0.0469,0,0
user_184,81.04,ios,tashkent,19,0,81.04,8,34.78,9304714b2922,0,0,1,0,0,0,318,0,0,0,0.0302,1,0
user_189,29.11,linux,samarkand,18,0,29.11,1,116.35,fb7444fed299,0,0,1,0,0,1,737,0,0,0,0.01,0,0
user_113,41.42,android,tashkent,14,0,41.42,13,400.84,e0668d882c89,0,0,0,0,0,0,1248,1,0,0,0.0148,0,0
user_245,77.1,android,tashkent,14,0,77.1,2,793.58,dcacc62b72a7,0,0,1,0,0,0,684,0,0,0,0.0286,1,0
user_510,50.69,android,bukhara,20,0,50.69,8,147.85,41268821d5f8,0,0,1,0,0,0,1498,0,0,0,0.0184,0,0
user_207,68.5,android,istanbul,0,0,68.5,12,1400.59,01baccd163e8,0,0,1,0,0,0,3430,1,0,0,0.0253,1,0
user_078,10.57,ios,samarkand,14,0,10.57,6,609.45,66d393c81287,0,0,1,1,0,0,629,0,0,0,0.0028,0,0
user_157,32.75,ios,tashkent,14,0,32.75,12,476.01,85dd42b8089f,0,0,1,1,0,0,2930,0,0,0,0.0114,1,0
user_041,355.15,android,tashkent,23,0,355.15,10,770.53,83a08dbbe1b5,0,0,1,0,0,0,696,0,0,0,0.1365,1,0
user_374,172.79,android,tashkent,11,0,172.79,2,121.63,cb4519a05f09,0,0,1,0,0,0,1140,0,0,0,0.0658,0,0
user_281,30.98,ios,tashkent,7,0,30.98,2,1229.14,df9b5b5e96ff,1,0,1,0,0,0,3115,0,1,0,0.0107,0,0
user_475,13.41,safari,samarkand,22,0,13.41,11,678.99,b9500b88aeda,0,0,1,0,0,0,1587,0,0,0,0.0039,1,0
user_260,62.64,safari,tashkent,5,0,62.64,14,281.45,eeac26decec2,0,0,1,0,0,0,1634,0,0,0,0.023,1,0
user_062,110.17,ios,tashkent,15,0,110.17,7,258.05,0abc2f027e32,0,0,0,0,0,0,356,0,0,0,0.0415,1,0
user_350,45.29,windows,tashkent,16,0,45.29,5,538.95,9749835c8bfd,0,0,1,0,0,0,269,0,0,0,0.0163,1,0
user_537,19.96,chrome,bukhara,2,1,19.96,15,8.15,d83e9bf71f5d,1,0,0,0,0,1,93,1,1,1,0.0065,10,1
user_259,145.7,emulator,istanbul,0,0,145.7,8,617.84,63e367bee365,0,1,1,0,0,0,1468,0,0,0,0.0552,0,0
user_446,157.1,windows,tashkent,22,0,157.1,12,871.48,093e7ca1ac24,0,0,1,0,0,0,234,0,0,0,0.0597,1,0
user_431,11.32,windows,fergana,22,0,11.32,12,1024.72,e665fbb5fc09,0,0,1,0,0,0,3647,0,0,0,0.0031,0,0
user_140,63.47,ios,tashkent,6,0,63.47,7,1085.37,c42eef5f309b,0,0,1,0,0,1,2034,0,0,0,0.0233,1,0
user_027,28.84,android,dubai,3,0,28.84,12,595.35,e56c9bcafda4,0,0,1,0,0,0,2874,0,0,0,0.0099,1,0
user_053,270.83,android,almaty,0,0,270.83,14,1040.97,30e294b1af9f,0,0,1,0,0,0,3280,0,0,0,0.1038,0,0
user_427,50.61,safari,samarkand,18,0,50.61,9,229.52,9757dc270086,1,0,1,0,0,0,759,0,0,0,0.0184,1,0
user_395,154.48,android,tashkent,22,0,154.48,4,753.47,948672ddaa41,0,0,1,1,0,0,3217,0,1,0,0.0587,0,0
user_497,99.52,safari,almaty,6,0,99.52,10,132.25,7e1249560711,0,0,1,0,1,0,2570,0,0,0,0.0373,0,0
user_065,80.59,ios,bukhara,11,0,80.59,4,374.19,849348d76264,0,0,0,0,0,0,883,0,1,0,0.03,1,0
user_255,116.34,android,tashkent,20,0,116.34,2,852.29,c0ca3dfa54da,0,0,1,0,0,0,1446,0,0,0,0.0439,0,0
user_010,12.09,ios,bukhara,0,0,12.09,3,1073.99,4fde27bdf9ca,0,1,1,0,0,0,1130,0,0,0,0.0034,0,0
user_449,33.71,ios,tashkent,4,0,33.71,1,164.39,aa20c67c9f7a,0,0,1,0,0,0,1232,0,0,0,0.0118,0,0
user_143,191.72,chrome,fergana,20,0,191.72,1,321.97,8db98ac62d51,0,0,1,0,0,0,1891,0,0,0,0.0731,0,0
user_549,97.42,ios,tashkent,9,0,97.42,7,1428.58,6daec21eab8a,1,0,1,0,0,0,2394,0,0,0,0.0365,1,0
user_182,60.65,android,tashkent,17,0,60.65,14,506.1,3e850c847104,0,0,0,0,0,0,1124,0,1,0,0.0223,1,0
user_179,114.26,ios,tashkent,10,0,114.26,14,430.5,bd1c2e3f0adf,0,0,1,0,0,0,1599,0,0,0,0.0431,0,0
user_186,151.53,android,tashkent,18,0,151.53,5,150.21,dc30d16d9c7d,0,0,1,0,0,0,3327,0,0,0,0.0575,1,0
user_502,51.97,ios,tashkent,4,0,51.97,3,1009.73,61a8195445a9,0,0,1,0,0,1,1413,0,0,0,0.0189,0,0
user_540,176.14,android,tashkent,11,0,176.14,7,746.64,90f4a818b00c,0,0,1,0,0,0,904,0,0,0,0.0671,1,0
user_441,158.09,chrome,samarkand,13,0,158.09,14,252.15,6dc2ef9938cf,0,0,1,0,0,1,3214,0,0,0,0.0601,0,0
user_231,41.72,chrome,samarkand,11,0,41.72,2,922.39,39fce51fa2d4,0,0,1,0,0,1,390,0,1,0,0.0149,0,0
user_234,277.32,ios,bukhara,4,0,277.32,3,771.32,782c77465085,0,0,1,0,0,0,759,1,0,0,0.1063,0,0
user_212,59.9,android,samarkand,13,0,59.9,1,826.57,538982665818,0,0,1,0,0,0,2666,0,0,0,0.022,1,0
user_129,13.15,android,fergana,8,0,13.15,8,1432.75,940b7efa5628,0,0,1,0,0,1,1965,0,1,0,0.0038,1,0
user_354,997.47,ios,istanbul,23,1,997.47,16,21.77,ac221d31b8c9,1,1,1,0,0,1,12,1,1,1,0.3857,10,1
user_516,12.49,ios,almaty,19,0,12.49,7,1320.11,8ae036d45400,1,0,0,0,0,0,1539,0,0,0,0.0036,1,0
user_202,91.56,android,tashkent,12,0,91.56,11,1217.07,9b1644552f37,1,0,1,0,0,0,1573,0,0,0,0.0342,0,0
user_419,25.98,windows,istanbul,11,0,25.98,9,615.63,4497eebeaac6,0,0,1,0,0,0,1289,0,0,0,0.0088,1,0
user_265,48.62,chrome,fergana,7,0,48.62,6,1272.13,722d62146a27,0,0,1,0,0,0,998,0,0,0,0.0176,1,0
user_341,23.26,safari,bukhara,7,0,23.26,2,944.47,346ba2d9010f,1,0,1,0,0,0,2988,0,0,0,0.0077,1,0
user_373,91.97,android,bukhara,2,0,91.97,2,1283.99,a8941a078470,0,0,1,0,0,0,3098,0,0,0,0.0344,0,0
user_559,88.64,windows,bukhara,9,0,88.64,9,868.57,a8a64312534b,0,0,1,0,0,0,3160,0,0,0,0.0331,1,0
user_150,126.1,ios,istanbul,6,0,126.1,10,334.77,0ac7d202a93f,0,0,1,1,0,0,3155,0,0,0,0.0476,0,0
user_291,248.69,windows,istanbul,19,0,248.69,8,842.47,f399f0744ea2,0,0,0,0,1,0,1044,0,0,0,0.0952,1,0
user_163,29.42,android,almaty,7,0,29.42,14,282.48,5c4415671f87,0,0,1,0,0,0,732,1,0,0,0.0101,0,0
user_095,245.56,safari,bukhara,18,0,245.56,14,228.57,ee43977804df,0,0,1,0,0,0,2832,0,0,0,0.094,1,0
user_220,29.25,ios,samarkand,16,0,29.25,14,952.23,aa5f2294228c,0,0,1,0,0,0,1105,0,0,0,0.0101,0,0
user_049,31.82,android,tashkent,22,0,31.82,9,1365.94,052807cd9ac1,0,0,1,0,0,0,2246,0,0,0,0.0111,1,0
user_113,31.25,chrome,tashkent,17,0,31.25,4,859.78,47f0c6064554,0,0,1,0,0,1,256,0,0,0,0.0108,0,0
user_578,44.24,windows,samarkand,9,0,44.24,4,1152.06,34d3dc08250b,0,0,1,0,0,0,1445,0,0,0,0.0159,0,0
user_420,143.82,android,samarkand,7,0,143.82,2,267.39,86adb098b932,0,0,1,0,0,0,3273,0,0,1,0.0545,0,0
user_035,28.91,safari,tashkent,2,0,28.91,14,952.44,8ce05f8b25b5,0,0,1,0,1,0,666,0,0,0,0.0099,1,0
user_283,43.09,ios,tashkent,18,0,43.09,10,1063.5,591078640ab1,0,0,1,0,0,0,2128,0,0,0,0.0154,1,0
user_231,59.61,android,samarkand,17,0,59.61,1,88.68,12d09b160fb9,0,0,1,0,0,0,3293,0,1,0,0.0218,0,0
user_231,69.37,safari,samarkand,13,0,69.37,10,167.0,32f407b38d0b,0,0,1,0,0,0,2921,0,0,0,0.0256,0,0
user_230,31.73,chrome,istanbul,7,0,31.73,13,1132.03,dfc8d6125b9f,0,0,1,0,0,0,1765,0,0,0,0.011,1,0
user_260,124.26,chrome,tashkent,5,0,124.26,4,650.33,04aa204561f1,0,0,1,0,0,0,1733,0,0,0,0.0469,0,0
user_425,40.45,ios,fergana,18,0,40.45,10,601.87,8fc96b5549e9,0,0,1,0,1,0,187,0,0,0,0.0144,1,0
user_044,270.8,ios,bukhara,8,0,270.8,10,1327.72,13699d53d8b1,0,0,1,0,0,0,1328,0,0,0,0.1038,1,0
user_486,31.8,ios,tashkent,7,0,31.8,11,1428.67,11acb95f5a56,0,0,1,0,0,0,954,0,0,0,0.0111,1,0
user_113,39.63,android,tashkent,22,0,39.63,8,1107.78,afb391395a0c,0,0,1,0,0,0,620,0,0,0,0.0141,0,0
user_200,83.37,linux,almaty,1,0,83.37,2,1147.56,3e8860dbb885,0,0,1,0,0,0,728,0,0,0,0.0311,0,0
user_230,27.3,chrome,tashkent,16,0,27.3,13,323.73,22e93d3c5ea8,0,0,1,0,0,0,2645,0,0,0,0.0093,1,0
user_002,107.83,android,samarkand,5,0,107.83,12,301.04,083f0429f7a3,0,0,1,0,0,0,2588,0,0,0,0.0406,0,0
user_402,145.68,windows,tashkent,9,0,145.68,11,1412.76,cd3aacdfbb2e,1,0,1,0,0,0,2429,0,0,0,0.0552,1,0
user_520,134.17,android,almaty,11,0,134.17,8,1010.08,577e1ac64103,0,0,0,0,0,0,3547,0,0,0,0.0508,1,0
user_412,123.48,safari,bukhara,8,0,123.48,1,998.26,bd6cb169d49f,0,0,1,0,0,0,2262,0,0,0,0.0466,1,0
user_430,54.66,windows,tashkent,17,0,54.66,1,433.53,da8f148c900e,0,1,1,0,0,0,1336,0,0,0,0.0199,1,0
user_073,24.46,ios,almaty,9,0,24.46,4,1279.94,8f8100dd39dc,0,0,1,0,1,0,525,0,0,0,0.0082,0,0
user_400,99.84,android,istanbul,11,0,99.84,7,92.66,9b77cb3e348a,0,0,1,0,0,0,3578,0,0,0,0.0375,0,0
user_594,241.0,android,fergana,16,0,241.0,9,417.17,e68d0e6a5d01,0,0,1,0,0,0,3386,0,0,1,0.0922,1,0
user_209,9.1,ios,dubai,14,0,9.1,5,284.0,1f72a545bfb3,0,0,1,0,0,0,1343,0,0,0,0.0023,1,0
user_068,40.68,ios,tashkent,11,0,40.68,2,1032.65,2e3dd0529aa0,0,0,1,0,1,0,2586,0,0,0,0.0145,0,0
user_589,142.16,safari,fergana,14,1,142.16,22,16.54,e446f0f023d8,1,0,0,1,1,0,21,1,1,0,0.0539,7,1
user_083,67.12,safari,bukhara,9,0,67.12,7,783.97,d5205684efe6,0,0,1,0,0,0,3419,0,0,0,0.0248,0,0
user_511,121.8,safari,istanbul,22,0,121.8,11,37.42,bcadc3f0d00d,0,0,1,0,0,0,1266,0,0,0,0.046,1,0
user_449,87.63,ios,tashkent,22,0,87.63,2,1262.0,06f7306de8ca,0,1,1,0,0,0,1055,0,0,0,0.0327,1,0
user_428,30.74,ios,tashkent,0,0,30.74,9,1377.38,c76acd631d2e,1,0,1,0,0,0,1420,0,0,0,0.0106,1,0
user_173,272.77,windows,tashkent,13,0,272.77,9,315.26,8f8ac29d6f26,0,0,0,0,0,0,930,0,0,0,0.1045,0,0
user_585,113.17,windows,tashkent,22,0,113.17,3,1217.55,ee44ffb154f5,0,0,1,0,0,0,1565,0,0,0,0.0426,0,0
user_396,32.63,windows,bukhara,0,0,32.63,13,1402.33,711523fb0deb,0,0,1,0,1,0,3171,0,0,0,0.0114,1,0
user_264,382.4,emulator,tashkent,10,0,382.4,8,491.03,69e5c228f133,0,0,1,0,0,0,2108,0,0,0,0.1471,1,0
user_326,68.43,chrome,tashkent,22,0,68.43,11,290.93,fa97b4bcb547,0,0,1,0,0,0,2484,0,0,0,0.0253,0,0
user_279,29.44,ios,tashkent,3,0,29.44,4,1408.33,6899a88f7813,0,0,1,0,0,0,2283,0,0,0,0.0101,0,0
user_422,10.73,windows,tashkent,7,0,10.73,3,114.24,c1accf8d51b9,0,0,1,0,0,0,474,0,1,0,0.0029,1,0
user_342,59.72,windows,almaty,12,0,59.72,1,419.1,a1b2267a4918,0,0,0,0,0,0,2684,0,0,0,0.0219,1,0
user_273,66.31,ios,tashkent,18,0,66.31,5,1076.26,f97a419d4297,0,0,1,0,0,0,3156,0,0,0,0.0244,1,0
user_520,48.73,android,almaty,9,0,48.73,13,900.47,4e87eb0389f8,0,0,1,0,0,0,2481,0,0,0,0.0176,0,0
